FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
3.529702970,0.620899439,0.507936537,0.736842096
3.530490549,0.620899439,0.507936537,0.736842096
3.531278128,0.620899439,0.507936537,0.736842096
3.532065707,0.620899439,0.507936537,0.736842096
3.532853285,0.620899439,0.507936537,0.736842096
3.533640864,0.620899439,0.507936537,0.736842096
3.534428443,0.620899439,0.507936537,0.736842096
3.535216022,0.620899439,0.507936537,0.736842096
3.536003600,0.620899439,0.507936537,0.736842096
3.536791179,0.620899439,0.507936537,0.736842096
3.537578758,0.620899439,0.507936537,0.736842096
3.538366337,0.620899439,0.507936537,0.736842096
3.539153915,0.620899439,0.507936537,0.736842096
3.539941494,0.620899439,0.507936537,0.736842096
3.540729073,0.620899439,0.507936537,0.736842096
3.541516652,0.620899439,0.507936537,0.736842096
3.542304230,0.620899439,0.507936537,0.736842096
3.543091809,0.620899439,0.507936537,0.736842096
3.543879388,0.620899439,0.507936537,0.736842096
3.544666967,0.620899439,0.507936537,0.736842096
3.545454545,0.620899439,0.507936537,0.736842096
3.546242124,0.620899439,0.507936537,0.736842096
3.547029703,0.620899439,0.507936537,0.736842096
3.547817282,0.620899439,0.507936537,0.736842096
3.548604860,0.620899439,0.507936537,0.736842096
3.549392439,0.620899439,0.507936537,0.736842096
3.550180018,0.620899439,0.507936537,0.736842096
3.550967597,0.620899439,0.507936537,0.736842096
3.551755176,0.620899439,0.507936537,0.736842096
3.552542754,0.620899439,0.507936537,0.736842096
3.553330333,0.620899439,0.507936537,0.736842096
3.554117912,0.620899439,0.507936537,0.736842096
3.554905491,0.620899439,0.507936537,0.736842096
3.555693069,0.620899439,0.507936537,0.736842096
3.556480648,0.620899439,0.507936537,0.736842096
3.557268227,0.620899439,0.507936537,0.736842096
3.558055806,0.620899439,0.507936537,0.736842096
3.558843384,0.620899439,0.507936537,0.736842096
3.559630963,0.620899439,0.507936537,0.736842096
3.560418542,0.620899439,0.507936537,0.736842096
3.561206121,0.620899439,0.507936537,0.736842096
3.561993699,0.620899439,0.507936537,0.736842096
3.562781278,0.620899439,0.507936537,0.736842096
3.563568857,0.620899439,0.507936537,0.736842096
3.564356436,0.620899439,0.507936537,0.736842096
3.565144014,0.620899439,0.507936537,0.736842096
3.565931593,0.620899439,0.507936537,0.736842096
3.566719172,0.620899439,0.507936537,0.736842096
3.567506751,0.620899439,0.507936537,0.736842096
3.568294329,0.620899439,0.507936537,0.736842096
3.569081908,0.620899439,0.507936537,0.736842096
3.569869487,0.620899439,0.507936537,0.736842096
3.570657066,0.620899439,0.507936537,0.736842096
3.571444644,0.620899439,0.507936537,0.736842096
3.572232223,0.620899439,0.507936537,0.736842096
3.573019802,0.620899439,0.507936537,0.736842096
3.573807381,0.620899439,0.507936537,0.736842096
3.574594959,0.620899439,0.507936537,0.736842096
3.575382538,0.620899439,0.507936537,0.736842096
3.576170117,0.620899439,0.507936537,0.736842096
3.576957696,0.620899439,0.507936537,0.736842096
3.577745275,0.620899439,0.507936537,0.736842096
3.578532853,0.620899439,0.507936537,0.736842096
3.579320432,0.620899439,0.507936537,0.736842096
3.580108011,0.620899439,0.507936537,0.736842096
3.580895590,0.620899439,0.507936537,0.736842096
3.581683168,0.620899439,0.507936537,0.736842096
3.582470747,0.620899439,0.507936537,0.736842096
3.583258326,0.620899439,0.507936537,0.736842096
3.584045905,0.620899439,0.507936537,0.736842096
3.584833483,0.620899439,0.507936537,0.736842096
3.585621062,0.620899439,0.507936537,0.736842096
3.586408641,0.620899439,0.507936537,0.736842096
3.587196220,0.620899439,0.507936537,0.736842096
3.587983798,0.620899439,0.507936537,0.736842096
3.588771377,0.620899439,0.507936537,0.736842096
3.589558956,0.620899439,0.507936537,0.736842096
3.590346535,0.620899439,0.507936537,0.736842096
3.591134113,0.620899439,0.507936537,0.736842096
3.591921692,0.620899439,0.507936537,0.736842096
3.592709271,0.620899439,0.507936537,0.736842096
3.593496850,0.620899439,0.507936537,0.736842096
3.594284428,0.620899439,0.507936537,0.736842096
3.595072007,0.620899439,0.507936537,0.736842096
3.595859586,0.620899439,0.507936537,0.736842096
3.596647165,0.620899439,0.507936537,0.736842096
3.597434743,0.620899439,0.507936537,0.736842096
3.598222322,0.620899439,0.507936537,0.736842096
3.599009901,0.620899439,0.507936537,0.736842096
3.599797480,0.620899439,0.507936537,0.736842096
3.600585059,0.620899439,0.507936537,0.736842096
3.601372637,0.620899439,0.507936537,0.736842096
3.602160216,0.620899439,0.507936537,0.736842096
3.602947795,0.620899439,0.507936537,0.736842096
3.603735374,0.620899439,0.507936537,0.736842096
3.604522952,0.620899439,0.507936537,0.736842096
3.605310531,0.620899439,0.507936537,0.736842096
3.606098110,0.620899439,0.507936537,0.736842096
3.606885689,0.620899439,0.507936537,0.736842096
3.607673267,0.620899439,0.507936537,0.736842096
3.608460846,0.620899439,0.507936537,0.736842096
3.609248425,0.620899439,0.507936537,0.736842096
3.610036004,0.620899439,0.507936537,0.736842096
3.610823582,0.620899439,0.507936537,0.736842096
3.611611161,0.620899439,0.507936537,0.736842096
3.612398740,0.620899439,0.507936537,0.736842096
3.613186319,0.620899439,0.507936537,0.736842096
3.613973897,0.620899439,0.507936537,0.736842096
3.614761476,0.620899439,0.507936537,0.736842096
3.615549055,0.620899439,0.507936537,0.736842096
3.616336634,0.620899439,0.507936537,0.736842096
3.617124212,0.620899439,0.507936537,0.736842096
3.617911791,0.620899439,0.507936537,0.736842096
3.618699370,0.620899439,0.507936537,0.736842096
3.619486949,0.620899439,0.507936537,0.736842096
3.620274527,0.620899439,0.507936537,0.736842096
3.621062106,0.620899439,0.507936537,0.736842096
3.621849685,0.620899439,0.507936537,0.736842096
3.622637264,0.620899439,0.507936537,0.736842096
3.623424842,0.620899439,0.507936537,0.736842096
3.624212421,0.620899439,0.507936537,0.736842096
3.625000000,0.620899439,0.507936537,0.736842096
3.625787579,0.620899439,0.507936537,0.736842096
3.626575158,0.620899439,0.507936537,0.736842096
3.627362736,0.620899439,0.507936537,0.736842096
3.628150315,0.620899439,0.507936537,0.736842096
3.628937894,0.620899439,0.507936537,0.736842096
3.629725473,0.620899439,0.507936537,0.736842096
3.630513051,0.620899439,0.507936537,0.736842096
3.631300630,0.620899439,0.507936537,0.736842096
3.632088209,0.620899439,0.507936537,0.736842096
3.632875788,0.620899439,0.507936537,0.736842096
3.633663366,0.620899439,0.507936537,0.736842096
3.634450945,0.620899439,0.507936537,0.736842096
3.635238524,0.620899439,0.507936537,0.736842096
3.636026103,0.620899439,0.507936537,0.736842096
3.636813681,0.620899439,0.507936537,0.736842096
3.637601260,0.620899439,0.507936537,0.736842096
3.638388839,0.620899439,0.507936537,0.736842096
3.639176418,0.620899439,0.507936537,0.736842096
3.639963996,0.620899439,0.507936537,0.736842096
3.640751575,0.620899439,0.507936537,0.736842096
3.641539154,0.620899439,0.507936537,0.736842096
3.642326733,0.620899439,0.507936537,0.736842096
3.643114311,0.620899439,0.507936537,0.736842096
3.643901890,0.620899439,0.507936537,0.736842096
3.644689469,0.620899439,0.507936537,0.736842096
3.645477048,0.620899439,0.507936537,0.736842096
3.646264626,0.620899439,0.507936537,0.736842096
3.647052205,0.620899439,0.507936537,0.736842096
3.647839784,0.620899439,0.507936537,0.736842096
3.648627363,0.620899439,0.507936537,0.736842096
3.649414941,0.620899439,0.507936537,0.736842096
3.650202520,0.620899439,0.507936537,0.736842096
3.650990099,0.620899439,0.507936537,0.736842096
3.651777678,0.620899439,0.507936537,0.736842096
3.652565257,0.620899439,0.507936537,0.736842096
3.653352835,0.620899439,0.507936537,0.736842096
3.654140414,0.620899439,0.507936537,0.736842096
3.654927993,0.620899439,0.507936537,0.736842096
3.655715572,0.620899439,0.507936537,0.736842096
3.656503150,0.620899439,0.507936537,0.736842096
3.657290729,0.620899439,0.507936537,0.736842096
3.658078308,0.620899439,0.507936537,0.736842096
3.658865887,0.620899439,0.507936537,0.736842096
3.659653465,0.620899439,0.507936537,0.736842096
3.660441044,0.620899439,0.507936537,0.736842096
3.661228623,0.620899439,0.507936537,0.736842096
3.662016202,0.620899439,0.507936537,0.736842096
3.662803780,0.620899439,0.507936537,0.736842096
3.663591359,0.620899439,0.507936537,0.736842096
3.664378938,0.620899439,0.507936537,0.736842096
3.665166517,0.620899439,0.507936537,0.736842096
3.665954095,0.620899439,0.507936537,0.736842096
3.666741674,0.620899439,0.507936537,0.736842096
3.667529253,0.620899439,0.507936537,0.736842096
3.668316832,0.620899439,0.507936537,0.736842096
3.669104410,0.620899439,0.507936537,0.736842096
3.669891989,0.620899439,0.507936537,0.736842096
3.670679568,0.620899439,0.507936537,0.736842096
3.671467147,0.620899439,0.507936537,0.736842096
3.672254725,0.620899439,0.507936537,0.736842096
3.673042304,0.620899439,0.507936537,0.736842096
3.673829883,0.620899439,0.507936537,0.736842096
3.674617462,0.620899439,0.507936537,0.736842096
3.675405041,0.620899439,0.507936537,0.736842096
3.676192619,0.620899439,0.507936537,0.736842096
3.676980198,0.620899439,0.507936537,0.736842096
3.677767777,0.620899439,0.507936537,0.736842096
3.678555356,0.620899439,0.507936537,0.736842096
3.679342934,0.620899439,0.507936537,0.736842096
3.680130513,0.620899439,0.507936537,0.736842096
3.680918092,0.620899439,0.507936537,0.736842096
3.681705671,0.620899439,0.507936537,0.736842096
3.682493249,0.620899439,0.507936537,0.736842096
3.683280828,0.620899439,0.507936537,0.736842096
3.684068407,0.620899439,0.507936537,0.736842096
3.684855986,0.620899439,0.507936537,0.736842096
3.685643564,0.620899439,0.507936537,0.736842096
3.686431143,0.620899439,0.507936537,0.736842096
3.687218722,0.620899439,0.507936537,0.736842096
3.688006301,0.620899439,0.507936537,0.736842096
3.688793879,0.620899439,0.507936537,0.736842096
3.689581458,0.620899439,0.507936537,0.736842096
3.690369037,0.620899439,0.507936537,0.736842096
3.691156616,0.620899439,0.507936537,0.736842096
3.691944194,0.620899439,0.507936537,0.736842096
3.692731773,0.620899439,0.507936537,0.736842096
3.693519352,0.620899439,0.507936537,0.736842096
3.694306931,0.620899439,0.507936537,0.736842096
3.695094509,0.620899439,0.507936537,0.736842096
3.695882088,0.620899439,0.507936537,0.736842096
3.696669667,0.620899439,0.507936537,0.736842096
3.697457246,0.620899439,0.507936537,0.736842096
3.698244824,0.620899439,0.507936537,0.736842096
3.699032403,0.620899439,0.507936537,0.736842096
3.699819982,0.620899439,0.507936537,0.736842096
3.700607561,0.620899439,0.507936537,0.736842096
3.701395140,0.620899439,0.507936537,0.736842096
3.702182718,0.620899439,0.507936537,0.736842096
3.702970297,0.620899439,0.507936537,0.736842096
3.703757876,0.620899439,0.507936537,0.736842096
3.704545455,0.620899439,0.507936537,0.736842096
3.705333033,0.620899439,0.507936537,0.736842096
3.706120612,0.620899439,0.507936537,0.736842096
3.706908191,0.620899439,0.507936537,0.736842096
3.707695770,0.620899439,0.507936537,0.736842096
3.708483348,0.620899439,0.507936537,0.736842096
3.709270927,0.620899439,0.507936537,0.736842096
3.710058506,0.620899439,0.507936537,0.736842096
3.710846085,0.620899439,0.507936537,0.736842096
3.711633663,0.620899439,0.507936537,0.736842096
3.712421242,0.620899439,0.507936537,0.736842096
3.713208821,0.620899439,0.507936537,0.736842096
3.713996400,0.620899439,0.507936537,0.736842096
3.714783978,0.620899439,0.507936537,0.736842096
3.715571557,0.620899439,0.507936537,0.736842096
3.716359136,0.620899439,0.507936537,0.736842096
3.717146715,0.620899439,0.507936537,0.736842096
3.717934293,0.620899439,0.507936537,0.736842096
3.718721872,0.620899439,0.507936537,0.736842096
3.719509451,0.620899439,0.507936537,0.736842096
3.720297030,0.620899439,0.507936537,0.736842096
3.721084608,0.620899439,0.507936537,0.736842096
3.721872187,0.620899439,0.507936537,0.736842096
3.722659766,0.620899439,0.507936537,0.736842096
3.723447345,0.620899439,0.507936537,0.736842096
3.724234923,0.620899439,0.507936537,0.736842096
3.725022502,0.620899439,0.507936537,0.736842096
3.725810081,0.620899439,0.507936537,0.736842096
3.726597660,0.620899439,0.507936537,0.736842096
3.727385239,0.620899439,0.507936537,0.736842096
3.728172817,0.620899439,0.507936537,0.736842096
3.728960396,0.620899439,0.507936537,0.736842096
3.729747975,0.620899439,0.507936537,0.736842096
3.730535554,0.620899439,0.507936537,0.736842096
3.731323132,0.620899439,0.507936537,0.736842096
3.732110711,0.620899439,0.507936537,0.736842096
3.732898290,0.620899439,0.507936537,0.736842096
3.733685869,0.620899439,0.507936537,0.736842096
3.734473447,0.620899439,0.507936537,0.736842096
3.735261026,0.620899439,0.507936537,0.736842096
3.736048605,0.620899439,0.507936537,0.736842096
3.736836184,0.620899439,0.507936537,0.736842096
3.737623762,0.620899439,0.507936537,0.736842096
3.738411341,0.620899439,0.507936537,0.736842096
3.739198920,0.620899439,0.507936537,0.736842096
3.739986499,0.620899439,0.507936537,0.736842096
3.740774077,0.620899439,0.507936537,0.736842096
3.741561656,0.620899439,0.507936537,0.736842096
3.742349235,0.620899439,0.507936537,0.736842096
3.743136814,0.620899439,0.507936537,0.736842096
3.743924392,0.620899439,0.507936537,0.736842096
3.744711971,0.620899439,0.507936537,0.736842096
3.745499550,0.620899439,0.507936537,0.736842096
3.746287129,0.620899439,0.507936537,0.736842096
3.747074707,0.620899439,0.507936537,0.736842096
3.747862286,0.620899439,0.507936537,0.736842096
3.748649865,0.620899439,0.507936537,0.736842096
3.749437444,0.620899439,0.507936537,0.736842096
3.750225023,0.620899439,0.507936537,0.736842096
3.751012601,0.620899439,0.507936537,0.736842096
3.751800180,0.620899439,0.507936537,0.736842096
3.752587759,0.620899439,0.507936537,0.736842096
3.753375338,0.620899439,0.507936537,0.736842096
3.754162916,0.620899439,0.507936537,0.736842096
3.754950495,0.620899439,0.507936537,0.736842096
3.755738074,0.620899439,0.507936537,0.736842096
3.756525653,0.620899439,0.507936537,0.736842096
3.757313231,0.620899439,0.507936537,0.736842096
3.758100810,0.620899439,0.507936537,0.736842096
3.758888389,0.620899439,0.507936537,0.736842096
3.759675968,0.620899439,0.507936537,0.736842096
3.760463546,0.620899439,0.507936537,0.736842096
3.761251125,0.620899439,0.507936537,0.736842096
3.762038704,0.620899439,0.507936537,0.736842096
3.762826283,0.620899439,0.507936537,0.736842096
3.763613861,0.620899439,0.507936537,0.736842096
3.764401440,0.620899439,0.507936537,0.736842096
3.765189019,0.620899439,0.507936537,0.736842096
3.765976598,0.620899439,0.507936537,0.736842096
3.766764176,0.620899439,0.507936537,0.736842096
3.767551755,0.620899439,0.507936537,0.736842096
3.768339334,0.620899439,0.507936537,0.736842096
3.769126913,0.620899439,0.507936537,0.736842096
3.769914491,0.620899439,0.507936537,0.736842096
3.770702070,0.620899439,0.507936537,0.736842096
3.771489649,0.620899439,0.507936537,0.736842096
3.772277228,0.620899439,0.507936537,0.736842096
3.773064806,0.620899439,0.507936537,0.736842096
3.773852385,0.620899439,0.507936537,0.736842096
3.774639964,0.620899439,0.507936537,0.736842096
3.775427543,0.620899439,0.507936537,0.736842096
3.776215122,0.620899439,0.507936537,0.736842096
3.777002700,0.620899439,0.507936537,0.736842096
3.777790279,0.620899439,0.507936537,0.736842096
3.778577858,0.620899439,0.507936537,0.736842096
3.779365437,0.620899439,0.507936537,0.736842096
3.780153015,0.620899439,0.507936537,0.736842096
3.780940594,0.620899439,0.507936537,0.736842096
3.781728173,0.620899439,0.507936537,0.736842096
3.782515752,0.620899439,0.507936537,0.736842096
3.783303330,0.620899439,0.507936537,0.736842096
3.784090909,0.620899439,0.507936537,0.736842096
3.784878488,0.620899439,0.507936537,0.736842096
3.785666067,0.620899439,0.507936537,0.736842096
3.786453645,0.620899439,0.507936537,0.736842096
3.787241224,0.620899439,0.507936537,0.736842096
3.788028803,0.620899439,0.507936537,0.736842096
3.788816382,0.620899439,0.507936537,0.736842096
3.789603960,0.620899439,0.507936537,0.736842096
3.790391539,0.620899439,0.507936537,0.736842096
3.791179118,0.620899439,0.507936537,0.736842096
3.791966697,0.620899439,0.507936537,0.736842096
3.792754275,0.620899439,0.507936537,0.736842096
3.793541854,0.620899439,0.507936537,0.736842096
3.794329433,0.620899439,0.507936537,0.736842096
3.795117012,0.620899439,0.507936537,0.736842096
3.795904590,0.620899439,0.507936537,0.736842096
3.796692169,0.620899439,0.507936537,0.736842096
3.797479748,0.620899439,0.507936537,0.736842096
3.798267327,0.620899439,0.507936537,0.736842096
3.799054905,0.620899439,0.507936537,0.736842096
3.799842484,0.620899439,0.507936537,0.736842096
3.800630063,0.620899439,0.507936537,0.736842096
3.801417642,0.620899439,0.507936537,0.736842096
3.802205221,0.620899439,0.507936537,0.736842096
3.802992799,0.620899439,0.507936537,0.736842096
3.803780378,0.620899439,0.507936537,0.736842096
3.804567957,0.620899439,0.507936537,0.736842096
3.805355536,0.620899439,0.507936537,0.736842096
3.806143114,0.620899439,0.507936537,0.736842096
3.806930693,0.620899439,0.507936537,0.736842096
3.807718272,0.620899439,0.507936537,0.736842096
3.808505851,0.620899439,0.507936537,0.736842096
3.809293429,0.620899439,0.507936537,0.736842096
3.810081008,0.620899439,0.507936537,0.736842096
3.810868587,0.620899439,0.507936537,0.736842096
3.811656166,0.620899439,0.507936537,0.736842096
3.812443744,0.620899439,0.507936537,0.736842096
3.813231323,0.620899439,0.507936537,0.736842096
3.814018902,0.620899439,0.507936537,0.736842096
3.814806481,0.620899439,0.507936537,0.736842096
3.815594059,0.620899439,0.507936537,0.736842096
3.816381638,0.620899439,0.507936537,0.736842096
3.817169217,0.620899439,0.507936537,0.736842096
3.817956796,0.620899439,0.507936537,0.736842096
3.818744374,0.620899439,0.507936537,0.736842096
3.819531953,0.620899439,0.507936537,0.736842096
3.820319532,0.620899439,0.507936537,0.736842096
3.821107111,0.620899439,0.507936537,0.736842096
3.821894689,0.620899439,0.507936537,0.736842096
3.822682268,0.620899439,0.507936537,0.736842096
3.823469847,0.620899439,0.507936537,0.736842096
3.824257426,0.620899439,0.507936537,0.736842096
3.825045005,0.620899439,0.507936537,0.736842096
3.825832583,0.620899439,0.507936537,0.736842096
3.826620162,0.620899439,0.507936537,0.736842096
3.827407741,0.620899439,0.507936537,0.736842096
3.828195320,0.620899439,0.507936537,0.736842096
3.828982898,0.620899439,0.507936537,0.736842096
3.829770477,0.620899439,0.507936537,0.736842096
3.830558056,0.620899439,0.507936537,0.736842096
3.831345635,0.620899439,0.507936537,0.736842096
3.832133213,0.620899439,0.507936537,0.736842096
3.832920792,0.620899439,0.507936537,0.736842096
3.833708371,0.620899439,0.507936537,0.736842096
3.834495950,0.620899439,0.507936537,0.736842096
3.835283528,0.620899439,0.507936537,0.736842096
3.836071107,0.620899439,0.507936537,0.736842096
3.836858686,0.620899439,0.507936537,0.736842096
3.837646265,0.620899439,0.507936537,0.736842096
3.838433843,0.620899439,0.507936537,0.736842096
3.839221422,0.620899439,0.507936537,0.736842096
3.840009001,0.620899439,0.507936537,0.736842096
3.840796580,0.620899439,0.507936537,0.736842096
3.841584158,0.620899439,0.507936537,0.736842096
3.842371737,0.620899439,0.507936537,0.736842096
3.843159316,0.620899439,0.507936537,0.736842096
3.843946895,0.620899439,0.507936537,0.736842096
3.844734473,0.620899439,0.507936537,0.736842096
3.845522052,0.620899439,0.507936537,0.736842096
3.846309631,0.620899439,0.507936537,0.736842096
3.847097210,0.620899439,0.507936537,0.736842096
3.847884788,0.620899439,0.507936537,0.736842096
3.848672367,0.620899439,0.507936537,0.736842096
3.849459946,0.620899439,0.507936537,0.736842096
3.850247525,0.620899439,0.507936537,0.736842096
3.851035104,0.620899439,0.507936537,0.736842096
3.851822682,0.620899439,0.507936537,0.736842096
3.852610261,0.620899439,0.507936537,0.736842096
3.853397840,0.620899439,0.507936537,0.736842096
3.854185419,0.620899439,0.507936537,0.736842096
3.854972997,0.620899439,0.507936537,0.736842096
3.855760576,0.620899439,0.507936537,0.736842096
3.856548155,0.620899439,0.507936537,0.736842096
3.857335734,0.620899439,0.507936537,0.736842096
3.858123312,0.620899439,0.507936537,0.736842096
3.858910891,0.620899439,0.507936537,0.736842096
3.859698470,0.620899439,0.507936537,0.736842096
3.860486049,0.620899439,0.507936537,0.736842096
3.861273627,0.620899439,0.507936537,0.736842096
3.862061206,0.620899439,0.507936537,0.736842096
3.862848785,0.620899439,0.507936537,0.736842096
3.863636364,0.620899439,0.507936537,0.736842096
3.864423942,0.620899439,0.507936537,0.736842096
3.865211521,0.620899439,0.507936537,0.736842096
3.865999100,0.620899439,0.507936537,0.736842096
3.866786679,0.620899439,0.507936537,0.736842096
3.867574257,0.620899439,0.507936537,0.736842096
3.868361836,0.620899439,0.507936537,0.736842096
3.869149415,0.620899439,0.507936537,0.736842096
3.869936994,0.620899439,0.507936537,0.736842096
3.870724572,0.620899439,0.507936537,0.736842096
3.871512151,0.620899439,0.507936537,0.736842096
3.872299730,0.620899439,0.507936537,0.736842096
3.873087309,0.620899439,0.507936537,0.736842096
3.873874887,0.620899439,0.507936537,0.736842096
3.874662466,0.620899439,0.507936537,0.736842096
3.875450045,0.620899439,0.507936537,0.736842096
3.876237624,0.620899439,0.507936537,0.736842096
3.877025203,0.620899439,0.507936537,0.736842096
3.877812781,0.620899439,0.507936537,0.736842096
3.878600360,0.620899439,0.507936537,0.736842096
3.879387939,0.620899439,0.507936537,0.736842096
3.880175518,0.620899439,0.507936537,0.736842096
3.880963096,0.620899439,0.507936537,0.736842096
3.881750675,0.620899439,0.507936537,0.736842096
3.882538254,0.620899439,0.507936537,0.736842096
3.883325833,0.620899439,0.507936537,0.736842096
3.884113411,0.620899439,0.507936537,0.736842096
3.884900990,0.620899439,0.507936537,0.736842096
3.885688569,0.620899439,0.507936537,0.736842096
3.886476148,0.620899439,0.507936537,0.736842096
3.887263726,0.620899439,0.507936537,0.736842096
3.888051305,0.620899439,0.507936537,0.736842096
3.888838884,0.620899439,0.507936537,0.736842096
3.889626463,0.620899439,0.507936537,0.736842096
3.890414041,0.620899439,0.507936537,0.736842096
3.891201620,0.620899439,0.507936537,0.736842096
3.891989199,0.620899439,0.507936537,0.736842096
3.892776778,0.620899439,0.507936537,0.736842096
3.893564356,0.620899439,0.507936537,0.736842096
3.894351935,0.620899439,0.507936537,0.736842096
3.895139514,0.620899439,0.507936537,0.736842096
3.895927093,0.620899439,0.507936537,0.736842096
3.896714671,0.620899439,0.507936537,0.736842096
3.897502250,0.620899439,0.507936537,0.736842096
3.898289829,0.620899439,0.507936537,0.736842096
3.899077408,0.620899439,0.507936537,0.736842096
3.899864986,0.620899439,0.507936537,0.736842096
3.900652565,0.620899439,0.507936537,0.736842096
3.901440144,0.620899439,0.507936537,0.736842096
3.902227723,0.620899439,0.507936537,0.736842096
3.903015302,0.620899439,0.507936537,0.736842096
3.903802880,0.620899439,0.507936537,0.736842096
3.904590459,0.620899439,0.507936537,0.736842096
3.905378038,0.620899439,0.507936537,0.736842096
3.906165617,0.620899439,0.507936537,0.736842096
3.906953195,0.620899439,0.507936537,0.736842096
3.907740774,0.620899439,0.507936537,0.736842096
3.908528353,0.620899439,0.507936537,0.736842096
3.909315932,0.620899439,0.507936537,0.736842096
3.910103510,0.620899439,0.507936537,0.736842096
3.910891089,0.620899439,0.507936537,0.736842096
3.911678668,0.620899439,0.507936537,0.736842096
3.912466247,0.620899439,0.507936537,0.736842096
3.913253825,0.620899439,0.507936537,0.736842096
3.914041404,0.620899439,0.507936537,0.736842096
3.914828983,0.620899439,0.507936537,0.736842096
3.915616562,0.620899439,0.507936537,0.736842096
3.916404140,0.620899439,0.507936537,0.736842096
3.917191719,0.620899439,0.507936537,0.736842096
3.917979298,0.620899439,0.507936537,0.736842096
3.918766877,0.620899439,0.507936537,0.736842096
3.919554455,0.620899439,0.507936537,0.736842096
3.920342034,0.620899439,0.507936537,0.736842096
3.921129613,0.620899439,0.507936537,0.736842096
3.921917192,0.620899439,0.507936537,0.736842096
3.922704770,0.620899439,0.507936537,0.736842096
3.923492349,0.620899439,0.507936537,0.736842096
3.924279928,0.620899439,0.507936537,0.736842096
3.925067507,0.620899439,0.507936537,0.736842096
3.925855086,0.620899439,0.507936537,0.736842096
3.926642664,0.620899439,0.507936537,0.736842096
3.927430243,0.620899439,0.507936537,0.736842096
3.928217822,0.620899439,0.507936537,0.736842096
3.929005401,0.620899439,0.507936537,0.736842096
3.929792979,0.620899439,0.507936537,0.736842096
3.930580558,0.620899439,0.507936537,0.736842096
3.931368137,0.620899439,0.507936537,0.736842096
3.932155716,0.620899439,0.507936537,0.736842096
3.932943294,0.620899439,0.507936537,0.736842096
3.933730873,0.620899439,0.507936537,0.736842096
3.934518452,0.620899439,0.507936537,0.736842096
3.935306031,0.620899439,0.507936537,0.736842096
3.936093609,0.620899439,0.507936537,0.736842096
3.936881188,0.620899439,0.507936537,0.736842096
3.937668767,0.620899439,0.507936537,0.736842096
3.938456346,0.620899439,0.507936537,0.736842096
3.939243924,0.620899439,0.507936537,0.736842096
3.940031503,0.620899439,0.507936537,0.736842096
3.940819082,0.620899439,0.507936537,0.736842096
3.941606661,0.620899439,0.507936537,0.736842096
3.942394239,0.620899439,0.507936537,0.736842096
3.943181818,0.620899439,0.507936537,0.736842096
3.943969397,0.620899439,0.507936537,0.736842096
3.944756976,0.620899439,0.507936537,0.736842096
3.945544554,0.620899439,0.507936537,0.736842096
3.946332133,0.620899439,0.507936537,0.736842096
3.947119712,0.620899439,0.507936537,0.736842096
3.947907291,0.620899439,0.507936537,0.736842096
3.948694869,0.620899439,0.507936537,0.736842096
3.949482448,0.620899439,0.507936537,0.736842096
3.950270027,0.620899439,0.507936537,0.736842096
3.951057606,0.620899439,0.507936537,0.736842096
3.951845185,0.620899439,0.507936537,0.736842096
3.952632763,0.620899439,0.507936537,0.736842096
3.953420342,0.620899439,0.507936537,0.736842096
3.954207921,0.620899439,0.507936537,0.736842096
3.954995500,0.620899439,0.507936537,0.736842096
3.955783078,0.620899439,0.507936537,0.736842096
3.956570657,0.620899439,0.507936537,0.736842096
3.957358236,0.620899439,0.507936537,0.736842096
3.958145815,0.620899439,0.507936537,0.736842096
3.958933393,0.620899439,0.507936537,0.736842096
3.959720972,0.620899439,0.507936537,0.736842096
3.960508551,0.620899439,0.507936537,0.736842096
3.961296130,0.620899439,0.507936537,0.736842096
3.962083708,0.620899439,0.507936537,0.736842096
3.962871287,0.620899439,0.507936537,0.736842096
3.963658866,0.620899439,0.507936537,0.736842096
3.964446445,0.620899439,0.507936537,0.736842096
3.965234023,0.620899439,0.507936537,0.736842096
3.966021602,0.620899439,0.507936537,0.736842096
3.966809181,0.620899439,0.507936537,0.736842096
3.967596760,0.620899439,0.507936537,0.736842096
3.968384338,0.620899439,0.507936537,0.736842096
3.969171917,0.620899439,0.507936537,0.736842096
3.969959496,0.620899439,0.507936537,0.736842096
3.970747075,0.620899439,0.507936537,0.736842096
3.971534653,0.620899439,0.507936537,0.736842096
3.972322232,0.620899439,0.507936537,0.736842096
3.973109811,0.620899439,0.507936537,0.736842096
3.973897390,0.620899439,0.507936537,0.736842096
3.974684968,0.620899439,0.507936537,0.736842096
3.975472547,0.620899439,0.507936537,0.736842096
3.976260126,0.620899439,0.507936537,0.736842096
3.977047705,0.620899439,0.507936537,0.736842096
3.977835284,0.620899439,0.507936537,0.736842096
3.978622862,0.620899439,0.507936537,0.736842096
3.979410441,0.620899439,0.507936537,0.736842096
3.980198020,0.620899439,0.507936537,0.736842096
3.980985599,0.620899439,0.507936537,0.736842096
3.981773177,0.620899439,0.507936537,0.736842096
3.982560756,0.620899439,0.507936537,0.736842096
3.983348335,0.620899439,0.507936537,0.736842096
3.984135914,0.620899439,0.507936537,0.736842096
3.984923492,0.620899439,0.507936537,0.736842096
3.985711071,0.620899439,0.507936537,0.736842096
3.986498650,0.620899439,0.507936537,0.736842096
